panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags
_P3_staging_batch1/6KV变压器差动接线图(9)#panel_000,_P3_staging_batch1/6KV变压器差动接线图(9),test,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/6KV变压器差动接线图(9).png,"25.0,10.0,411.866,285.0",outputs/normalized_geometry/_P3_staging_batch1/6KV变压器差动接线图(9).normalized.json,outputs/topology_graph/_P3_staging_batch1/6KV变压器差动接线图(9).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/6KV变压器差动接线图(9)#panel_000.topology.v1.json,ok,,1072,490,1853,1115,1545,0,1016,1707,32,0.0141,0.3679,0.2373,
_P3_staging_batch1/6KV电动机接线图（差动）#panel_000,_P3_staging_batch1/6KV电动机接线图（差动）,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/6KV电动机接线图（差动）.png,"-44.3962,10.0,411.866,285.0",outputs/normalized_geometry/_P3_staging_batch1/6KV电动机接线图（差动）.normalized.json,outputs/topology_graph/_P3_staging_batch1/6KV电动机接线图（差动）.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/6KV电动机接线图（差动）#panel_000.topology.v1.json,ok,,686,486,765,279,347,0,707,725,98,0.0814,0.2262,0.2664,
_P3_staging_batch1/6KV电动机接线图（差动）(1)#panel_000,_P3_staging_batch1/6KV电动机接线图（差动）(1),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/6KV电动机接线图（差动）(1).png,"25.0,10.0,411.866,285.0",outputs/normalized_geometry/_P3_staging_batch1/6KV电动机接线图（差动）(1).normalized.json,outputs/topology_graph/_P3_staging_batch1/6KV电动机接线图（差动）(1).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/6KV电动机接线图（差动）(1)#panel_000.topology.v1.json,ok,,837,500,979,470,545,10,781,947,41,0.0158,0.3136,0.2373,
_P3_staging_batch1/6KV电动机接线图（差动）(2)#panel_000,_P3_staging_batch1/6KV电动机接线图（差动）(2),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/6KV电动机接线图（差动）(2).png,"25.0,10.0,413.4918,285.0",outputs/normalized_geometry/_P3_staging_batch1/6KV电动机接线图（差动）(2).normalized.json,outputs/topology_graph/_P3_staging_batch1/6KV电动机接线图（差动）(2).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/6KV电动机接线图（差动）(2)#panel_000.topology.v1.json,ok,,571,328,609,281,310,0,490,605,23,0.0182,0.2744,0.238,
_P3_staging_batch1/6KV电动机接线图（差动）(3)#panel_000,_P3_staging_batch1/6KV电动机接线图（差动）(3),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/6KV电动机接线图（差动）(3).png,"25.0,10.0,411.866,285.0",outputs/normalized_geometry/_P3_staging_batch1/6KV电动机接线图（差动）(3).normalized.json,outputs/topology_graph/_P3_staging_batch1/6KV电动机接线图（差动）(3).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/6KV电动机接线图（差动）(3)#panel_000.topology.v1.json,ok,,529,314,749,384,509,3,558,745,25,0.0134,0.4349,0.2373,
_P3_staging_batch1/6KV电动机接线图（差动）(4)#panel_000,_P3_staging_batch1/6KV电动机接线图（差动）(4),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/6KV电动机接线图（差动）(4).png,"25.0,8.2871,411.866,285.0",outputs/normalized_geometry/_P3_staging_batch1/6KV电动机接线图（差动）(4).normalized.json,outputs/topology_graph/_P3_staging_batch1/6KV电动机接线图（差动）(4).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/6KV电动机接线图（差动）(4)#panel_000.topology.v1.json,ok,,1113,492,1787,1088,1541,71,1104,1781,31,0.014,0.4649,0.2378,
_P3_staging_batch1/6KV电压互感器柜二次接线图#panel_000,_P3_staging_batch1/6KV电压互感器柜二次接线图,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/6KV电压互感器柜二次接线图.png,"0.0,0.0,841.0,594.0",outputs/normalized_geometry/_P3_staging_batch1/6KV电压互感器柜二次接线图.normalized.json,outputs/topology_graph/_P3_staging_batch1/6KV电压互感器柜二次接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/6KV电压互感器柜二次接线图#panel_000.topology.v1.json,ok,,951,551,1468,666,1009,4,1043,1407,99,0.0412,0.2644,0.5148,
_P3_staging_batch1/6kV二次接线图#panel_000,_P3_staging_batch1/6kV二次接线图,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/6kV二次接线图.png,"4660437.5597,1918091.6922,5283421.8644,5674462.0863",outputs/normalized_geometry/_P3_staging_batch1/6kV二次接线图.normalized.json,outputs/topology_graph/_P3_staging_batch1/6kV二次接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/6kV二次接线图#panel_000.topology.v1.json,ok,,13054,8164,17501,6393,9807,66,15235,17449,2170,0.0569,0.0391,1.0,high_fragmentation
_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图)#panel_000,_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图),train,P3,_P3_staging_batch1,0,4,image_components,outputs/panels/P3/P3_staging_batch1__7-8(RCS-9000保护测控一体化装置II型安装开孔图)__panel_000.png,"0.0,0.0,385.502,270.1799",outputs/normalized_geometry/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图).normalized.json,outputs/topology_graph/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图)#panel_000.topology.v1.json,ok,,955,924,1904,982,1348,94,1193,1746,57,0.0086,0.3568,0.2354,
_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图)#panel_001,_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图),train,P3,_P3_staging_batch1,1,4,image_components,outputs/panels/P3/P3_staging_batch1__7-8(RCS-9000保护测控一体化装置II型安装开孔图)__panel_001.png,"151.5325,179.9703,238.2108,249.9021",outputs/normalized_geometry/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图).normalized.json,outputs/topology_graph/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图)#panel_001.topology.v1.json,ok,,253,232,425,233,364,25,330,418,53,0.0957,0.6172,0.0557,
_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图)#panel_002,_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图),train,P3,_P3_staging_batch1,2,4,image_components,outputs/panels/P3/P3_staging_batch1__7-8(RCS-9000保护测控一体化装置II型安装开孔图)__panel_002.png,"303.6415,158.7542,353.8778,236.7236",outputs/normalized_geometry/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图).normalized.json,outputs/topology_graph/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图)#panel_002.topology.v1.json,ok,,7,7,12,5,7,2,14,12,2,0.0833,0.9167,0.0464,
_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图)#panel_003,_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图),train,P3,_P3_staging_batch1,3,4,image_components,outputs/panels/P3/P3_staging_batch1__7-8(RCS-9000保护测控一体化装置II型安装开孔图)__panel_003.png,"160.9621,118.8106,226.5576,158.6318",outputs/normalized_geometry/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图).normalized.json,outputs/topology_graph/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/7-8(RCS-9000保护测控一体化装置II型安装开孔图)#panel_003.topology.v1.json,ok,,30,37,68,27,37,3,59,68,3,0.0294,0.9706,0.0384,dominant_component
_P3_staging_batch1/KYN柜接线图#panel_000,_P3_staging_batch1/KYN柜接线图,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/KYN柜接线图.png,"0.0,-813.4348,3062.0346,6418.3893",outputs/normalized_geometry/_P3_staging_batch1/KYN柜接线图.normalized.json,outputs/topology_graph/_P3_staging_batch1/KYN柜接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/KYN柜接线图#panel_000.topology.v1.json,ok,,1687,766,2086,976,1344,0,1476,2012,115,0.0263,0.5144,1.0,
_P3_staging_batch1/QA-D101-14(10kVI段母线PT柜及消谐装置端子排图)#panel_000,_P3_staging_batch1/QA-D101-14(10kVI段母线PT柜及消谐装置端子排图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-14(10kVI段母线PT柜及消谐装置端子排图).png,"-1310.489,-1482.6746,610.9976,287.0",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-14(10kVI段母线PT柜及消谐装置端子排图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-14(10kVI段母线PT柜及消谐装置端子排图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-14(10kVI段母线PT柜及消谐装置端子排图)#panel_000.topology.v1.json,ok,,562,244,1149,621,921,0,696,1145,7,0.0017,0.731,1.0,
_P3_staging_batch1/QA-D101-15(10kVI段母线电压互感器柜屏面布置图)#panel_000,_P3_staging_batch1/QA-D101-15(10kVI段母线电压互感器柜屏面布置图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-15(10kVI段母线电压互感器柜屏面布置图).png,"-489.5577,-2108.0145,378.8489,277.0",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-15(10kVI段母线电压互感器柜屏面布置图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-15(10kVI段母线电压互感器柜屏面布置图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-15(10kVI段母线电压互感器柜屏面布置图)#panel_000.topology.v1.json,ok,,135,100,220,82,122,2,163,218,23,0.0229,0.656,1.0,
_P3_staging_batch1/QA-D101-16(10kV KSX196-H4型微机消谐装置背面端子图)#panel_000,_P3_staging_batch1/QA-D101-16(10kV KSX196-H4型微机消谐装置背面端子图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-16(10kV KSX196-H4型微机消谐装置背面端子图).png,"-261.2281,-2117.1063,282.998,277.0",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-16(10kV KSX196-H4型微机消谐装置背面端子图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-16(10kV KSX196-H4型微机消谐装置背面端子图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-16(10kV KSX196-H4型微机消谐装置背面端子图)#panel_000.topology.v1.json,ok,,143,41,153,85,112,0,97,153,3,0.0,0.5686,1.0,
_P3_staging_batch1/QA-D101-20(10kV分段柜示意图及电流电压回路)#panel_000,_P3_staging_batch1/QA-D101-20(10kV分段柜示意图及电流电压回路),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-20(10kV分段柜示意图及电流电压回路).png,"-236.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-20(10kV分段柜示意图及电流电压回路).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-20(10kV分段柜示意图及电流电压回路).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-20(10kV分段柜示意图及电流电压回路)#panel_000.topology.v1.json,ok,,648,414,666,211,254,0,634,665,76,0.0556,0.1835,0.7381,
_P3_staging_batch1/QA-D101-21(10kV分段开关控制及信号回路展开图)#panel_000,_P3_staging_batch1/QA-D101-21(10kV分段开关控制及信号回路展开图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-21(10kV分段开关控制及信号回路展开图).png,"-25.0,-10.0,995.3522,702.5556",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-21(10kV分段开关控制及信号回路展开图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-21(10kV分段开关控制及信号回路展开图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-21(10kV分段开关控制及信号回路展开图)#panel_000.topology.v1.json,ok,,1490,1078,1919,643,906,14,1667,1832,170,0.0328,0.2571,0.6223,
_P3_staging_batch1/QA-D101-22(10kV分段断路器柜端子排图)#panel_000,_P3_staging_batch1/QA-D101-22(10kV分段断路器柜端子排图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-22(10kV分段断路器柜端子排图).png,"0.0,0.0,821.6207,287.0",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-22(10kV分段断路器柜端子排图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-22(10kV分段断路器柜端子排图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-22(10kV分段断路器柜端子排图)#panel_000.topology.v1.json,ok,,861,415,2202,1211,1832,6,1289,2159,6,0.0,0.9907,0.4352,dominant_component
_P3_staging_batch1/QA-D101-23(10kV分段断路器柜屏面布置图)#panel_000,_P3_staging_batch1/QA-D101-23(10kV分段断路器柜屏面布置图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-23(10kV分段断路器柜屏面布置图).png,"-25.0,-233.9695,372.7357,274.6124",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-23(10kV分段断路器柜屏面布置图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-23(10kV分段断路器柜屏面布置图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-23(10kV分段断路器柜屏面布置图)#panel_000.topology.v1.json,ok,,243,219,430,140,217,4,323,430,49,0.0163,0.5581,0.3228,
_P3_staging_batch1/QA-D101-24(10kV分段CT柜端子排图)#panel_000,_P3_staging_batch1/QA-D101-24(10kV分段CT柜端子排图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-24(10kV分段CT柜端子排图).png,"-25.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-24(10kV分段CT柜端子排图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-24(10kV分段CT柜端子排图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-24(10kV分段CT柜端子排图)#panel_000.topology.v1.json,ok,,252,111,445,240,338,0,287,443,8,0.0135,0.9774,0.6534,dominant_component
_P3_staging_batch1/QA-D101-25(10kV分段CT柜屏面布置图)#panel_000,_P3_staging_batch1/QA-D101-25(10kV分段CT柜屏面布置图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-25(10kV分段CT柜屏面布置图).png,"-25.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-25(10kV分段CT柜屏面布置图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-25(10kV分段CT柜屏面布置图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-25(10kV分段CT柜屏面布置图)#panel_000.topology.v1.json,ok,,103,62,140,58,79,1,106,140,18,0.0643,0.7,0.6534,
_P3_staging_batch1/QA-D101-29(PWYP-100微机电压频率控制屏原理接线图)#panel_000,_P3_staging_batch1/QA-D101-29(PWYP-100微机电压频率控制屏原理接线图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-29(PWYP-100微机电压频率控制屏原理接线图).png,"-813.3698,-217.0128,1028.7357,287.0",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-29(PWYP-100微机电压频率控制屏原理接线图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-29(PWYP-100微机电压频率控制屏原理接线图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-29(PWYP-100微机电压频率控制屏原理接线图)#panel_000.topology.v1.json,ok,,1400,556,1128,408,578,4,1111,1128,162,0.1011,0.1622,0.9549,
_P3_staging_batch1/QA-D101-31(10kV小电流接地选线装置控制原理图(DDS-02))#panel_000,_P3_staging_batch1/QA-D101-31(10kV小电流接地选线装置控制原理图(DDS-02)),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-31(10kV小电流接地选线装置控制原理图(DDS-02)).png,"-0.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-31(10kV小电流接地选线装置控制原理图(DDS-02)).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-31(10kV小电流接地选线装置控制原理图(DDS-02)).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-31(10kV小电流接地选线装置控制原理图(DDS-02))#panel_000.topology.v1.json,ok,,2198,1537,2764,784,1263,0,2727,2724,204,0.0466,0.1439,0.6438,high_fragmentation
_P3_staging_batch1/QA-D101-32(10kV DDS-02选线屏端子排图)#panel_000,_P3_staging_batch1/QA-D101-32(10kV DDS-02选线屏端子排图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D101-32(10kV DDS-02选线屏端子排图).png,"-25.0,-10.0,1280.6693,1136.4213",outputs/normalized_geometry/_P3_staging_batch1/QA-D101-32(10kV DDS-02选线屏端子排图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D101-32(10kV DDS-02选线屏端子排图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D101-32(10kV DDS-02选线屏端子排图)#panel_000.topology.v1.json,ok,,1032,429,2900,1535,2495,0,1661,2899,7,0.0014,0.6927,0.8688,
_P3_staging_batch1/QA-D401-01(10kV线路示意图及电流电压回路图)#panel_000,_P3_staging_batch1/QA-D401-01(10kV线路示意图及电流电压回路图),test,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D401-01(10kV线路示意图及电流电压回路图).png,"-25.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P3_staging_batch1/QA-D401-01(10kV线路示意图及电流电压回路图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D401-01(10kV线路示意图及电流电压回路图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D401-01(10kV线路示意图及电流电压回路图)#panel_000.topology.v1.json,ok,,442,263,485,179,231,2,430,483,48,0.0393,0.2733,0.6534,
_P3_staging_batch1/QA-D401-02(10kV线路控制及信号回路展开图)#panel_000,_P3_staging_batch1/QA-D401-02(10kV线路控制及信号回路展开图),test,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D401-02(10kV线路控制及信号回路展开图).png,"-25.0,-10.0,995.3522,702.5556",outputs/normalized_geometry/_P3_staging_batch1/QA-D401-02(10kV线路控制及信号回路展开图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D401-02(10kV线路控制及信号回路展开图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D401-02(10kV线路控制及信号回路展开图)#panel_000.topology.v1.json,ok,,1185,869,1546,550,746,0,1371,1476,171,0.0481,0.1951,0.6223,
_P3_staging_batch1/QA-D401-03(10kV线路开关柜端子排图(F1))#panel_000,_P3_staging_batch1/QA-D401-03(10kV线路开关柜端子排图(F1)),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D401-03(10kV线路开关柜端子排图(F1)).png,"-25.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P3_staging_batch1/QA-D401-03(10kV线路开关柜端子排图(F1)).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D401-03(10kV线路开关柜端子排图(F1)).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D401-03(10kV线路开关柜端子排图(F1))#panel_000.topology.v1.json,ok,,826,340,1676,944,1349,0,1029,1676,10,0.0048,0.9928,0.6534,dominant_component
