panel_id,parent_drawing_key,parent_drawing_id,parent_png_path,parent_raw_json_path,panel_index,panel_count,split,phase,batch,split_method,panel_bbox_cad,parent_bbox_cad,panel_bbox_png,parent_png_width,parent_png_height,panel_entity_count,panel_png_path,needs_review,notes,review_status,review_comment,reviewed,panel_usable
_P3_staging_batch1/10kv电压互感器柜（窑上）#panel_000,_P3_staging_batch1/10kv电压互感器柜（窑上）,10kv电压互感器柜（窑上）,datas/qa_and_png/P3_oda_output/10kv电压互感器柜（窑上）.png,datas/raw_json/_P3_staging_batch1/10kv电压互感器柜（窑上）.json,0,1,train,P3,_P3_staging_batch1,full,"0.0,0.0,420.0,297.0","0.0,0.0,420.0,297.0","0.0,0.0,9362.0,6622.0",9362,6622,465,datas/qa_and_png/P3_oda_output/10kv电压互感器柜（窑上）.png,False,,,,False,True
_P3_staging_batch1/10kv电容器101(119)原理#panel_000,_P3_staging_batch1/10kv电容器101(119)原理,10kv电容器101(119)原理,datas/qa_and_png/P3_oda_output/10kv电容器101(119)原理.png,datas/raw_json/_P3_staging_batch1/10kv电容器101(119)原理.json,0,1,train,P3,_P3_staging_batch1,full,"-805.017,4.7122,215.8786,1498.16","-805.017,4.7122,215.8786,1498.16","0.0,0.0,9362.0,6622.0",9362,6622,2579,datas/qa_and_png/P3_oda_output/10kv电容器101(119)原理.png,False,,,,False,True
_P3_staging_batch1/10kv自闭102原理#panel_000,_P3_staging_batch1/10kv自闭102原理,10kv自闭102原理,datas/qa_and_png/P3_oda_output/10kv自闭102原理.png,datas/raw_json/_P3_staging_batch1/10kv自闭102原理.json,0,1,train,P3,_P3_staging_batch1,full,"-818.69,4.7122,441.4972,1498.16","-818.69,4.7122,441.4972,1498.16","0.0,0.0,9362.0,6622.0",9362,6622,2744,datas/qa_and_png/P3_oda_output/10kv自闭102原理.png,False,,,,False,True
_P3_staging_batch1/10kv贯通103原理#panel_000,_P3_staging_batch1/10kv贯通103原理,10kv贯通103原理,datas/qa_and_png/P3_oda_output/10kv贯通103原理.png,datas/raw_json/_P3_staging_batch1/10kv贯通103原理.json,0,1,train,P3,_P3_staging_batch1,full,"-818.69,4.7122,441.4972,1498.16","-818.69,4.7122,441.4972,1498.16","0.0,0.0,9362.0,6622.0",9362,6622,2807,datas/qa_and_png/P3_oda_output/10kv贯通103原理.png,False,,,,False,True
_P3_staging_batch1/10kv进线107（113）原理#panel_000,_P3_staging_batch1/10kv进线107（113）原理,10kv进线107（113）原理,datas/qa_and_png/P3_oda_output/10kv进线107（113）原理.png,datas/raw_json/_P3_staging_batch1/10kv进线107（113）原理.json,0,1,train,P3,_P3_staging_batch1,full,"-769.699,4.7122,162.1063,1498.16","-769.699,4.7122,162.1063,1498.16","0.0,0.0,9362.0,6622.0",9362,6622,2636,datas/qa_and_png/P3_oda_output/10kv进线107（113）原理.png,False,,,,False,True
_P3_staging_batch1/10kv配电系统图#panel_000,_P3_staging_batch1/10kv配电系统图,10kv配电系统图,datas/qa_and_png/P3_oda_output/10kv配电系统图.png,datas/raw_json/_P3_staging_batch1/10kv配电系统图.json,0,1,train,P3,_P3_staging_batch1,full,"2.8586,-7577.3413,41605.9489,8387.208","2.8586,-7577.3413,41605.9489,8387.208","0.0,0.0,9362.0,6622.0",9362,6622,7224,datas/qa_and_png/P3_oda_output/10kv配电系统图.png,False,,,,False,True
_P3_staging_batch1/10kv馈线106原理#panel_000,_P3_staging_batch1/10kv馈线106原理,10kv馈线106原理,datas/qa_and_png/P3_oda_output/10kv馈线106原理.png,datas/raw_json/_P3_staging_batch1/10kv馈线106原理.json,0,1,train,P3,_P3_staging_batch1,full,"-769.699,4.7122,162.1063,1498.16","-769.699,4.7122,162.1063,1498.16","0.0,0.0,9362.0,6622.0",9362,6622,2566,datas/qa_and_png/P3_oda_output/10kv馈线106原理.png,False,,,,False,True
_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_000,_P3_staging_batch1/11(RCS-9661B背面接线图(四)),11(RCS-9661B背面接线图(四)),datas/qa_and_png/P3_oda_output/11(RCS-9661B背面接线图(四)).png,datas/raw_json/_P3_staging_batch1/11(RCS-9661B背面接线图(四)).json,0,3,val,P3,_P3_staging_batch1,image_components,"11.759,0.0,362.7291,245.361","-0.0,0.0,374.4481,245.361","294.0,0.0,9069.0,6622.0",9362,6622,510,outputs/panels/P3/P3_staging_batch1__11(RCS-9661B背面接线图(四))__panel_000.png,True,,reject,,True,False
_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001,_P3_staging_batch1/11(RCS-9661B背面接线图(四)),11(RCS-9661B背面接线图(四)),datas/qa_and_png/P3_oda_output/11(RCS-9661B背面接线图(四)).png,datas/raw_json/_P3_staging_batch1/11(RCS-9661B背面接线图(四)).json,1,3,val,P3,_P3_staging_batch1,image_components,"45.1961,150.6921,273.3367,203.0101","-0.0,0.0,374.4481,245.361","1130.0,1143.0,6834.0,2555.0",9362,6622,33,outputs/panels/P3/P3_staging_batch1__11(RCS-9661B背面接线图(四))__panel_001.png,True,,accept,,True,True
_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_002,_P3_staging_batch1/11(RCS-9661B背面接线图(四)),11(RCS-9661B背面接线图(四)),datas/qa_and_png/P3_oda_output/11(RCS-9661B背面接线图(四)).png,datas/raw_json/_P3_staging_batch1/11(RCS-9661B背面接线图(四)).json,2,3,val,P3,_P3_staging_batch1,image_components,"45.1961,57.5424,273.3367,109.8604","-0.0,0.0,374.4481,245.361","1130.0,3657.0,6834.0,5069.0",9362,6622,139,outputs/panels/P3/P3_staging_batch1__11(RCS-9661B背面接线图(四))__panel_002.png,True,,,,False,False
_P3_staging_batch1/12(通讯电缆背面接线图)#panel_000,_P3_staging_batch1/12(通讯电缆背面接线图),12(通讯电缆背面接线图),datas/qa_and_png/P3_oda_output/12(通讯电缆背面接线图).png,datas/raw_json/_P3_staging_batch1/12(通讯电缆背面接线图).json,0,1,train,P3,_P3_staging_batch1,full,"0.0,0.0,380.7218,274.1335","0.0,0.0,380.7218,274.1335","0.0,0.0,9362.0,6622.0",9362,6622,563,datas/qa_and_png/P3_oda_output/12(通讯电缆背面接线图).png,False,,,,False,True
_P3_staging_batch1/126 电缆敷设断面图#panel_000,_P3_staging_batch1/126 电缆敷设断面图,126 电缆敷设断面图,datas/qa_and_png/P3_oda_output/126 电缆敷设断面图.png,datas/raw_json/_P3_staging_batch1/126 电缆敷设断面图.json,0,1,train,P3,_P3_staging_batch1,full,"0.0,0.0,42000.0,29700.0","0.0,0.0,42000.0,29700.0","0.0,0.0,9362.0,6622.0",9362,6622,259,datas/qa_and_png/P3_oda_output/126 电缆敷设断面图.png,False,,,,False,True
_P3_staging_batch1/131 10KV及以下电缆直埋最小允许距离图#panel_000,_P3_staging_batch1/131 10KV及以下电缆直埋最小允许距离图,131 10KV及以下电缆直埋最小允许距离图,datas/qa_and_png/P3_oda_output/131 10KV及以下电缆直埋最小允许距离图.png,datas/raw_json/_P3_staging_batch1/131 10KV及以下电缆直埋最小允许距离图.json,0,1,train,P3,_P3_staging_batch1,full,"0.0,0.0,42000.0,29700.0","0.0,0.0,42000.0,29700.0","0.0,0.0,9362.0,6622.0",9362,6622,464,datas/qa_and_png/P3_oda_output/131 10KV及以下电缆直埋最小允许距离图.png,False,,,,False,True
"_P3_staging_batch1/132 保护管敷设,直线人孔井施工图#panel_000","_P3_staging_batch1/132 保护管敷设,直线人孔井施工图","132 保护管敷设,直线人孔井施工图","datas/qa_and_png/P3_oda_output/132 保护管敷设,直线人孔井施工图.png","datas/raw_json/_P3_staging_batch1/132 保护管敷设,直线人孔井施工图.json",0,1,train,P3,_P3_staging_batch1,full,"-7572.7881,-6561.5148,45170.8724,51203.3352","-7572.7881,-6561.5148,45170.8724,51203.3352","0.0,0.0,9362.0,6622.0",9362,6622,739,"datas/qa_and_png/P3_oda_output/132 保护管敷设,直线人孔井施工图.png",False,,,,False,True
_P3_staging_batch1/136 电缆隧道断面图#panel_000,_P3_staging_batch1/136 电缆隧道断面图,136 电缆隧道断面图,datas/qa_and_png/P3_oda_output/136 电缆隧道断面图.png,datas/raw_json/_P3_staging_batch1/136 电缆隧道断面图.json,0,1,train,P3,_P3_staging_batch1,full,"0.0,0.0,42000.0,29700.0","0.0,0.0,42000.0,29700.0","0.0,0.0,9362.0,6622.0",9362,6622,505,datas/qa_and_png/P3_oda_output/136 电缆隧道断面图.png,False,,,,False,True
_P3_staging_batch1/25-PRCK-730-B变压器保护柜厂家图册#panel_000,_P3_staging_batch1/25-PRCK-730-B变压器保护柜厂家图册,25-PRCK-730-B变压器保护柜厂家图册,datas/qa_and_png/P3_oda_output/25-PRCK-730-B变压器保护柜厂家图册.png,datas/raw_json/_P3_staging_batch1/25-PRCK-730-B变压器保护柜厂家图册.json,0,1,train,P3,_P3_staging_batch1,full,"0.0,-3124.7791,16042.1907,2137.7372","0.0,-3124.7791,16042.1907,2137.7372","0.0,0.0,9362.0,6622.0",9362,6622,13235,datas/qa_and_png/P3_oda_output/25-PRCK-730-B变压器保护柜厂家图册.png,False,,,,False,True
_P3_staging_batch1/2SM6系列一次接线图-＃变二（二进二环四出）#panel_000,_P3_staging_batch1/2SM6系列一次接线图-＃变二（二进二环四出）,2SM6系列一次接线图-＃变二（二进二环四出）,datas/qa_and_png/P3_oda_output/2SM6系列一次接线图-＃变二（二进二环四出）.png,datas/raw_json/_P3_staging_batch1/2SM6系列一次接线图-＃变二（二进二环四出）.json,0,1,train,P3,_P3_staging_batch1,full,"-2175.8901,-22508.3929,38999.6429,4082.3625","-2175.8901,-22508.3929,38999.6429,4082.3625","0.0,0.0,9362.0,6622.0",9362,6622,1405,datas/qa_and_png/P3_oda_output/2SM6系列一次接线图-＃变二（二进二环四出）.png,False,,,,False,True
_P3_staging_batch1/2系统接线图0#panel_000,_P3_staging_batch1/2系统接线图0,2系统接线图0,datas/qa_and_png/P3_oda_output/2系统接线图0.png,datas/raw_json/_P3_staging_batch1/2系统接线图0.json,0,1,test,P3,_P3_staging_batch1,full,"6.8859,5.719,421.7744,289.803","6.8859,5.719,421.7744,289.803","0.0,0.0,9362.0,6622.0",9362,6622,61,datas/qa_and_png/P3_oda_output/2系统接线图0.png,False,,,,False,True
_P3_staging_batch1/3.10.9室外保护罩#panel_000,_P3_staging_batch1/3.10.9室外保护罩,3.10.9室外保护罩,datas/qa_and_png/P3_oda_output/3.10.9室外保护罩.png,datas/raw_json/_P3_staging_batch1/3.10.9室外保护罩.json,0,1,train,P3,_P3_staging_batch1,full,"2454.6021,2010.5605,2784.2668,2183.6573","2454.6021,2010.5605,2784.2668,2183.6573","0.0,0.0,9362.0,6622.0",9362,6622,12,datas/qa_and_png/P3_oda_output/3.10.9室外保护罩.png,False,,,,False,True
_P3_staging_batch1/35_10KV一次系统图#panel_000,_P3_staging_batch1/35_10KV一次系统图,35_10KV一次系统图,datas/qa_and_png/P3_oda_output/35_10KV一次系统图.png,datas/raw_json/_P3_staging_batch1/35_10KV一次系统图.json,0,1,val,P3,_P3_staging_batch1,full,"236.4327,-2018.6076,4360.7287,1063.7929","236.4327,-2018.6076,4360.7287,1063.7929","0.0,0.0,9362.0,6622.0",9362,6622,7155,datas/qa_and_png/P3_oda_output/35_10KV一次系统图.png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(1)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(1),3XGN2高压开关柜(1),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(1).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(1).json,0,1,train,P3,_P3_staging_batch1,full,"-375.0,-150.0,8535.0,6150.0","-375.0,-150.0,8535.0,6150.0","0.0,0.0,9362.0,6622.0",9362,6622,1574,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(1).png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(10)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(10),3XGN2高压开关柜(10),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(10).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(10).json,0,1,train,P3,_P3_staging_batch1,full,"-250.0,-100.0,8160.0,5840.0","-250.0,-100.0,8160.0,5840.0","0.0,0.0,9362.0,6622.0",9362,6622,905,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(10).png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(11)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(11),3XGN2高压开关柜(11),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(11).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(11).json,0,1,train,P3,_P3_staging_batch1,full,"-225.0,-90.0,7344.0,5256.0","-225.0,-90.0,7344.0,5256.0","0.0,0.0,9362.0,6622.0",9362,6622,1056,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(11).png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(12)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(12),3XGN2高压开关柜(12),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(12).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(12).json,0,1,train,P3,_P3_staging_batch1,full,"-250.0,-100.0,8160.0,5840.0","-250.0,-100.0,8160.0,5840.0","0.0,0.0,9362.0,6622.0",9362,6622,1080,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(12).png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(13)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(13),3XGN2高压开关柜(13),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(13).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(13).json,0,1,train,P3,_P3_staging_batch1,full,"-250.0,-50.0,3950.0,2920.0","-250.0,-50.0,3950.0,2920.0","0.0,0.0,9362.0,6622.0",9362,6622,380,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(13).png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(14)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(14),3XGN2高压开关柜(14),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(14).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(14).json,0,1,train,P3,_P3_staging_batch1,full,"-150.0,-30.0,2370.0,1752.0","-150.0,-30.0,2370.0,1752.0","0.0,0.0,9362.0,6622.0",9362,6622,104,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(14).png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(15)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(15),3XGN2高压开关柜(15),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(15).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(15).json,0,1,train,P3,_P3_staging_batch1,full,"-25.0,-5.0,395.0,292.0","-25.0,-5.0,395.0,292.0","0.0,0.0,9362.0,6622.0",9362,6622,79,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(15).png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(16)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(16),3XGN2高压开关柜(16),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(16).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(16).json,0,1,train,P3,_P3_staging_batch1,full,"-25.0,-5.0,185.0,292.0","-25.0,-5.0,185.0,292.0","0.0,0.0,6622.0,9362.0",6622,9362,64,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(16).png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(17)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(17),3XGN2高压开关柜(17),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(17).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(17).json,0,1,train,P3,_P3_staging_batch1,full,"-300.0,-60.0,4740.0,3504.0","-300.0,-60.0,4740.0,3504.0","0.0,0.0,9362.0,6622.0",9362,6622,90,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(17).png,False,,,,False,True
_P3_staging_batch1/3XGN2高压开关柜(18)#panel_000,_P3_staging_batch1/3XGN2高压开关柜(18),3XGN2高压开关柜(18),datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(18).png,datas/raw_json/_P3_staging_batch1/3XGN2高压开关柜(18).json,0,1,train,P3,_P3_staging_batch1,full,"-300.0,-60.0,4740.0,3504.0","-300.0,-60.0,4740.0,3504.0","0.0,0.0,9362.0,6622.0",9362,6622,265,datas/qa_and_png/P3_oda_output/3XGN2高压开关柜(18).png,False,,,,False,True
_P3_staging_batch1/500KVA以上电缆引线架正向安装#panel_000,_P3_staging_batch1/500KVA以上电缆引线架正向安装,500KVA以上电缆引线架正向安装,datas/qa_and_png/P3_oda_output/500KVA以上电缆引线架正向安装.png,datas/raw_json/_P3_staging_batch1/500KVA以上电缆引线架正向安装.json,0,1,train,P3,_P3_staging_batch1,full,"-95.099,-15.2,2332.1206,912.8674","-95.099,-15.2,2332.1206,912.8674","0.0,0.0,9362.0,6622.0",9362,6622,477,datas/qa_and_png/P3_oda_output/500KVA以上电缆引线架正向安装.png,False,,,,False,True
_P3_staging_batch1/500KVA有载调压箱变系统图#panel_000,_P3_staging_batch1/500KVA有载调压箱变系统图,500KVA有载调压箱变系统图,datas/qa_and_png/P3_oda_output/500KVA有载调压箱变系统图.png,datas/raw_json/_P3_staging_batch1/500KVA有载调压箱变系统图.json,0,1,test,P3,_P3_staging_batch1,full,"1550.0,-5.0,2939.3734,415.0","1550.0,-5.0,2939.3734,415.0","0.0,0.0,9362.0,6622.0",9362,6622,794,datas/qa_and_png/P3_oda_output/500KVA有载调压箱变系统图.png,False,,,,False,True
_P3_staging_batch1/500KV系统一次图#panel_000,_P3_staging_batch1/500KV系统一次图,500KV系统一次图,datas/qa_and_png/P3_oda_output/500KV系统一次图.png,datas/raw_json/_P3_staging_batch1/500KV系统一次图.json,0,1,train,P3,_P3_staging_batch1,full,"25.0,10.0,424.5304,285.0","25.0,10.0,424.5304,285.0","0.0,0.0,9362.0,6622.0",9362,6622,1800,datas/qa_and_png/P3_oda_output/500KV系统一次图.png,False,,,,False,True
_P3_staging_batch1/500KV系统参数图#panel_000,_P3_staging_batch1/500KV系统参数图,500KV系统参数图,datas/qa_and_png/P3_oda_output/500KV系统参数图.png,datas/raw_json/_P3_staging_batch1/500KV系统参数图.json,0,1,train,P3,_P3_staging_batch1,full,"-2336.2435,47.8561,4681.0209,812.8018","-2336.2435,47.8561,4681.0209,812.8018","0.0,0.0,9362.0,6622.0",9362,6622,3306,datas/qa_and_png/P3_oda_output/500KV系统参数图.png,False,,,,False,True
_P3_staging_batch1/6.3KV开关柜端子图2#panel_000,_P3_staging_batch1/6.3KV开关柜端子图2,6.3KV开关柜端子图2,datas/qa_and_png/P3_oda_output/6.3KV开关柜端子图2.png,datas/raw_json/_P3_staging_batch1/6.3KV开关柜端子图2.json,0,1,train,P3,_P3_staging_batch1,full,"43.0598,-183.1308,680.1523,268.8422","43.0598,-183.1308,680.1523,268.8422","0.0,0.0,9362.0,6622.0",9362,6622,845,datas/qa_and_png/P3_oda_output/6.3KV开关柜端子图2.png,False,,,,False,True
_P3_staging_batch1/630KVA箱变接线图#panel_000,_P3_staging_batch1/630KVA箱变接线图,630KVA箱变接线图,datas/qa_and_png/P3_oda_output/630KVA箱变接线图.png,datas/raw_json/_P3_staging_batch1/630KVA箱变接线图.json,0,1,val,P3,_P3_staging_batch1,full,"572.0639,144.4232,1017.8156,295.6232","572.0639,144.4232,1017.8156,295.6232","0.0,0.0,9362.0,6622.0",9362,6622,5382,datas/qa_and_png/P3_oda_output/630KVA箱变接线图.png,False,,,,False,True
_P3_staging_batch1/63KV电压互感器原理接线图17#panel_000,_P3_staging_batch1/63KV电压互感器原理接线图17,63KV电压互感器原理接线图17,datas/qa_and_png/P3_oda_output/63KV电压互感器原理接线图17.png,datas/raw_json/_P3_staging_batch1/63KV电压互感器原理接线图17.json,0,1,train,P3,_P3_staging_batch1,full,"115.926,-99.3779,753.0185,352.5951","115.926,-99.3779,753.0185,352.5951","0.0,0.0,9362.0,6622.0",9362,6622,648,datas/qa_and_png/P3_oda_output/63KV电压互感器原理接线图17.png,False,,,,False,True
_P3_staging_batch1/6KV变压器差动接线图#panel_000,_P3_staging_batch1/6KV变压器差动接线图,6KV变压器差动接线图,datas/qa_and_png/P3_oda_output/6KV变压器差动接线图.png,datas/raw_json/_P3_staging_batch1/6KV变压器差动接线图.json,0,1,train,P3,_P3_staging_batch1,full,"-74.9333,-166.5779,411.866,285.0","-74.9333,-166.5779,411.866,285.0","0.0,0.0,9362.0,6622.0",9362,6622,791,datas/qa_and_png/P3_oda_output/6KV变压器差动接线图.png,False,,,,False,True
_P3_staging_batch1/6KV变压器差动接线图(1)#panel_000,_P3_staging_batch1/6KV变压器差动接线图(1),6KV变压器差动接线图(1),datas/qa_and_png/P3_oda_output/6KV变压器差动接线图(1).png,datas/raw_json/_P3_staging_batch1/6KV变压器差动接线图(1).json,0,1,train,P3,_P3_staging_batch1,full,"25.0,10.0,411.866,285.0","25.0,10.0,411.866,285.0","0.0,0.0,9362.0,6622.0",9362,6622,838,datas/qa_and_png/P3_oda_output/6KV变压器差动接线图(1).png,False,,,,False,True
