panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action,model_review_label,model_confidence,model_needs_human_review,model_reason,model_visible_cues,topology_panel_v1_review_label,topology_panel_v1_review_comment,topology_panel_v1_reviewed,topology_panel_v1_accepted,topology_panel_v1_exclude_reason,topology_panel_v1_policy_decision,topology_panel_v1_policy_exclude_reason
_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000,_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000.topology.v1.json,ok,,145,28,28,0,0,0,44,28,21,0.7143,0.2857,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.95,True,"Panel contains only title block and installation material table, no visible wiring/topology diagram content is present.","Upper section is CAD title block with no drawing elements; Lower section is tabular BOM/material list; Central area is completely blank, no connection lines or device symbols exist",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry
_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000,_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).png,"2.0,3.1,212.1,300.2",outputs/normalized_geometry/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000.topology.v1.json,ok,,150,27,27,0,0,0,44,27,21,0.7037,0.2222,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.92,True,"The panel only contains title metadata blocks and an installation material table, with no valid wiring/topology diagram content present.","Bottom area is dedicated to installation material list table; Top area only has drawing title, standard metadata and empty tag number table; No visible connection lines, device symbols or topology graph elements present in the panel",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry
_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式)#panel_000,_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).png,"2.0,3.1,212.1,300.2",outputs/normalized_geometry/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式)#panel_000.topology.v1.json,ok,,141,26,26,0,0,0,42,26,20,0.6923,0.2308,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.98,True,"The panel only contains document title block and installation material list table, no wiring/topology diagram content is present.",Top section is document title and metadata block; Bottom section is BOM/installation material table; Main central area is blank with no topology graph elements,bad_geometry,,True,False,bad_geometry,badcase,bad_geometry
_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一)#panel_000,_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一)#panel_000.topology.v1.json,ok,,88,20,20,0,0,0,28,20,13,0.6,0.4,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.98,True,"The panel only contains title block, document metadata, and installation material table, with no wiring/topology graph content present.",Top region has document title and standard header blocks; Bottom region is installation material list table; Central drawing area is completely blank with no topology elements,bad_geometry,,True,False,bad_geometry,badcase,bad_geometry
_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一)#panel_000,_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一)#panel_000.topology.v1.json,ok,,88,20,20,0,0,0,28,20,13,0.6,0.4,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.99,True,"The panel contains only drawing title blocks and an installation material list table, with no wiring/topology graph content present.","Upper area only has drawing title and metadata headers, no topology graphics; Lower section is a structured installation material bill of materials table",not_topology_target,"model: The panel contains only drawing title blocks and an installation material list table, with no wiring/topology graph content present.",True,False,not_topology_target,badcase,not_topology_target
_P2_staging/35KV变电所设计(3)#panel_001,_P2_staging/35KV变电所设计(3),train,P2,_P2_staging,1,3,image_components,outputs/panels/P2/P2_staging__35KV变电所设计(3)__panel_001.png,"34317.9616,-69490.9654,101542.2907,20180.4533",outputs/normalized_geometry/_P2_staging/35KV变电所设计(3).normalized.json,outputs/topology_graph/_P2_staging/35KV变电所设计(3).topology.v0.json,outputs/topology_panel_v1/_P2_staging/35KV变电所设计(3)#panel_001.topology.v1.json,ok,,34,14,14,0,0,0,28,14,14,1.0,0.0714,1.0,high_isolated_ratio;high_fragmentation,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.9,True,"The panel is a mechanical equipment installation assembly drawing, not a wiring/electrical topology graph target.","Dimensional measurement annotations are present across the diagram; Mechanical part callouts for mounting hardware, no electrical connection topology is shown",not_topology_target,"model: The panel is a mechanical equipment installation assembly drawing, not a wiring/electrical topology graph target.",True,False,not_topology_target,badcase,not_topology_target
_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_001,_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,train,P3,_P3_staging_batch3,1,3,image_components,outputs/panels/P3/P3_staging_batch3__500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com__panel_001.png,"94.9082,6.2272,491.4022,93.3809",outputs/normalized_geometry/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_001.topology.v1.json,ok,,75,10,11,1,1,0,18,11,7,0.3636,0.2727,0.203,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.9,True,"Panel is primarily a tabular terminal assignment schedule, not a wiring/topology diagram target.",Tabular grid layout listing terminal numbers and connection assignments; No continuous interconnected wiring topology lines visible,not_topology_target,"model: Panel is primarily a tabular terminal assignment schedule, not a wiring/topology diagram target.",True,False,not_topology_target,badcase,not_topology_target
_P3_staging_batch4/某学校系统图及接线图#panel_001,_P3_staging_batch4/某学校系统图及接线图,train,P3,_P3_staging_batch4,1,5,image_components,outputs/panels/P3/P3_staging_batch4__某学校系统图及接线图__panel_001.png,"809.1636,-605.8779,1523.7337,-207.5976",outputs/normalized_geometry/_P3_staging_batch4/某学校系统图及接线图.normalized.json,outputs/topology_graph/_P3_staging_batch4/某学校系统图及接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/某学校系统图及接线图#panel_001.topology.v1.json,ok,,12,8,8,0,0,0,13,8,6,0.625,0.375,0.409,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,"Generated v1 topology graph has an extremely high isolated edge ratio, with most edges not integrated into a connected unified topology.",v1 isolated edge ratio is 0.625; v1 largest net edge ratio is only 0.375; high_isolated_ratio quality flag is set,bad_geometry,"model: Generated v1 topology graph has an extremely high isolated edge ratio, with most edges not integrated into a connected unified topology.",True,False,bad_geometry,badcase,bad_geometry
_P3_staging_batch1/保护接地#panel_000,_P3_staging_batch1/保护接地,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/保护接地.png,"-13.1939,-33.1939,13.1939,0.0",outputs/normalized_geometry/_P3_staging_batch1/保护接地.normalized.json,outputs/topology_graph/_P3_staging_batch1/保护接地.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/保护接地#panel_000.topology.v1.json,ok,,6,5,6,1,1,0,10,6,4,0.5,0.5,0.0212,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,High isolated edge ratio indicates the extracted topology graph has multiple disconnected components.,"v1_isolated_edge_ratio = 0.5, half of total edges are isolated; v1_largest_net_edge_ratio = 0.5, only half of edges belong to the largest connected net",bad_geometry,model: High isolated edge ratio indicates the extracted topology graph has multiple disconnected components.,True,False,bad_geometry,badcase,bad_geometry
_P3_staging_batch1/保护接地 (gb4728_3_4-3)#panel_000,_P3_staging_batch1/保护接地 (gb4728_3_4-3),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/保护接地 (gb4728_3_4-3).png,"139.0282,201.5293,149.0934,216.0719",outputs/normalized_geometry/_P3_staging_batch1/保护接地 (gb4728_3_4-3).normalized.json,outputs/topology_graph/_P3_staging_batch1/保护接地 (gb4728_3_4-3).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/保护接地 (gb4728_3_4-3)#panel_000.topology.v1.json,ok,,5,4,5,1,1,0,8,5,3,0.4,0.6,0.0088,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,accept_v1,0.9,True,"Panel contains a single coherent standard protective earth electrical symbol; the high isolated edge ratio is inherent to the symbol design, so the v1 graph is usable as a baseline.","Only one complete standard protective earth symbol is present; Isolated lower horizontal line segments are part of the correct symbol design; No multiple panels, corruption, or incorrect topology connections are visible",bad_geometry,"model: Panel contains a single coherent standard protective earth electrical symbol; the high isolated edge ratio is inherent to the symbol design, so the v1 graph is usable as a baseline.",True,False,bad_geometry,badcase,bad_geometry
_P3_staging_batch1/高压异步电机保护二次原理图#panel_007,_P3_staging_batch1/高压异步电机保护二次原理图,train,P3,_P3_staging_batch1,7,8,image_components,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_007.png,"-23180.0339,-113915.88,2674.824,-81680.3767",outputs/normalized_geometry/_P3_staging_batch1/高压异步电机保护二次原理图.normalized.json,outputs/topology_graph/_P3_staging_batch1/高压异步电机保护二次原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_007.topology.v1.json,ok,,23,5,5,0,0,0,9,5,4,0.6,0.4,1.0,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.85,True,"The extracted topology graph has a high isolated edge ratio of 0.6, with only 40% of edges belonging to the largest net, leading to excessive fragmentation for a single coherent wiring diagram panel.",High v1 isolated edge ratio (0.6); Low v1 largest net edge ratio (0.4); Only 5 base segments detected for the full schematic panel,still_fragmented,"model: The extracted topology graph has a high isolated edge ratio of 0.6, with only 40% of edges belonging to the largest net, leading to excessive fragmentation for a single coherent wiring diagram panel.",True,False,still_fragmented,improvement_target,still_fragmented
